,Short-term MA (MA1),Short-term EMA (EMA1),Medium-term EMA (EMA2),Long-term EMA (EMA3)
32,7904.869999999997,7904.87,7909.89001639682,7885.271308803108
33,7628.429999999998,7628.43,7722.2500054656075,7756.850654394078
34,7851.509999999998,7851.51,7808.423335155203,7804.180327198417
35,7964.869999999997,7964.87,7912.721111718401,7884.525163600378
36,8025.409999999997,8025.41,7987.847037239467,7954.967581800702
37,8614.429999999997,8614.43,8405.569012413156,8284.69879090155
38,8756.319999999996,8756.32,8639.40300413772,8520.509395451205
39,8715.639999999996,8715.64,8690.227668045905,8618.074697725691
40,8645.679999999997,8645.68,8660.529222681967,8631.877348862852
41,8269.539999999997,8269.54,8399.86974089399,8450.708674431386
42,8554.999999999996,8555.0,8503.28991363133,8502.854337215698
43,8544.069999999996,8544.07,8530.47663787711,8523.46216860785
44,8725.979999999996,8725.98,8660.812212625702,8624.721084303928
45,8115.819999999996,8115.82,8297.484070875233,8370.270542151959
46,7687.029999999995,7687.03,7890.514690291744,8028.650271075977
47,7776.499999999995,7776.5,7814.504896763915,7902.575135537988
48,7786.699999999995,7786.7,7795.968298921304,7844.637567768993
49,7980.529999999996,7980.53,7919.0094329737685,7912.583783884496
50,7893.619999999996,7893.62,7902.083144324589,7903.101891942248
51,7628.1299999999965,7628.13,7719.447714774863,7765.615945971123
52,7982.749999999997,7982.75,7894.98257159162,7874.182972985562
53,7884.899999999998,7884.9,7888.260857197206,7879.541486492781
54,8127.639999999998,8127.64,8047.846952399069,8003.59074324639
55,8218.539999999997,8218.54,8161.642317466357,8111.0653716231955
56,8649.999999999996,8650.0,8487.214105822119,8380.532685811599
57,8808.699999999997,8808.7,8701.53803527404,8594.6163429058
58,8953.329999999998,8953.33,8869.399345091346,8773.9731714529
59,9313.959999999997,9313.96,9165.773115030448,9043.96658572645
60,9081.549999999996,9081.55,9109.624371676815,9062.758292863226
61,9255.489999999994,9255.49,9206.86812389227,9159.124146431612
62,9517.119999999994,9517.12,9413.70270796409,9338.122073215807
63,10159.859999999995,10159.86,9911.140902654697,9748.991036607904
64,10729.499999999993,10729.5,10456.713634218233,10239.245518303953
65,10906.069999999992,10906.07,10756.284544739412,10572.657759151976
66,11056.589999999993,11056.59,10956.488181579805,10814.62387957599
67,11820.859999999993,11820.86,11532.736060526602,11317.741939787995
68,13093.799999999992,13093.8,12573.445353508867,12205.770969893998
69,11329.989999999994,11329.99,11744.475117836288,11767.880484947
70,12400.629999999996,12400.63,12181.91170594543,12084.2552424735
71,11903.129999999996,11903.13,11996.057235315142,11993.69262123675
72,10854.099999999997,10854.1,11234.752411771713,11423.896310618376
73,10624.929999999998,10624.93,10828.204137257237,11024.413155309188
74,10842.849999999999,10842.85,10837.968045752414,10933.631577654594
75,11939.999999999998,11940.0,11572.656015250805,11436.815788827298
76,11145.669999999998,11145.67,11287.998671750269,11291.242894413648
77,10970.729999999998,10970.73,11076.486223916756,11130.986447206824
78,11256.489999999998,11256.49,11196.488741305584,11193.738223603412
79,11406.239999999996,11406.24,11336.322913768527,11299.989111801706
80,12238.599999999997,12238.6,11937.840971256175,11769.294555900853
81,12543.409999999994,12543.41,12341.553657085393,12156.352277950427
82,12108.369999999995,12108.37,12186.097885695131,12132.361138975215
83,11342.889999999994,11342.89,11623.95929523171,11737.625569487607
84,11757.219999999994,11757.22,11712.799765077236,11747.422784743803
85,11355.759999999997,11355.76,11474.773255025744,11551.591392371902
86,10174.179999999995,10174.18,10607.711085008581,10862.885696185951
87,10838.719999999994,10838.72,10761.717028336194,10850.802848092975
88,9439.589999999995,9439.59,9880.299009445398,10145.196424046488
89,9667.919999999995,9667.92,9738.713003148465,9906.558212023243
90,10627.159999999994,10627.16,10331.011001049488,10266.859106011621
91,10504.289999999997,10504.29,10446.530333683164,10385.574553005812
92,10740.229999999996,10740.23,10642.33011122772,10562.902276502906
93,10589.449999999997,10589.45,10607.076703742574,10576.176138251452
94,10340.309999999994,10340.31,10429.232234580857,10458.243069125725
95,9864.909999999994,9864.91,10053.017411526953,10161.576534562862
96,9763.279999999995,9763.28,9859.85913717565,9962.428267281432
97,9879.869999999994,9879.87,9873.199712391885,9921.149133640716
98,9823.999999999995,9824.0,9840.399904130629,9872.574566820358
99,9476.519999999997,9476.52,9597.813301376877,9674.547283410178
100,9541.539999999997,9541.54,9560.297767125625,9608.04364170509
101,9507.639999999996,9507.64,9525.192589041873,9557.841820852544
102,9574.209999999995,9574.21,9557.870863013957,9566.025910426271
103,10080.529999999999,10080.53,9906.310287671318,9823.277955213136
104,10374.989999999996,10374.99,10218.763429223773,10099.133977606569
105,10523.749999999998,10523.75,10422.087809741257,10311.441988803284
106,10816.86,10816.86,10685.269269913753,10564.150994401643
107,10929.23,10929.23,10847.909756637919,10746.690497200821
108,11828.8,11828.8,11501.836585545972,11287.745248600411
109,11481.689999999999,11481.69,11488.405528515324,11384.717624300207
110,11975.03,11975.03,11812.821842838443,11679.873812150105
111,11999.770000000002,11999.77,11937.453947612814,11839.821906075053
112,11879.990000000002,11879.99,11899.144649204272,11859.905953037527
113,11309.310000000003,11309.31,11505.921549734756,11584.607976518764
114,11549.970000000003,11549.97,11535.287183244918,11567.28898825938
115,11396.080000000004,11396.08,11442.482394414974,11481.684494129691
116,10892.710000000001,10892.71,11075.967464804991,11187.197247064845
117,10050.370000000003,10050.37,10392.235821601664,10618.783623532423
118,10293.930000000002,10293.93,10326.698607200555,10456.35681176621
119,10331.54,10331.54,10329.926202400186,10393.948405883106
120,10216.02,10216.02,10253.988734133396,10304.984202941552
121,10306.780000000002,10306.78,10289.182911377799,10305.882101470776
122,10915.540000000003,10915.54,10706.7543037926,10610.711050735388
123,10760.510000000002,10760.51,10742.591434597534,10685.610525367694
124,10142.570000000002,10142.57,10342.577144865843,10414.090262683847
125,10099.880000000001,10099.88,10180.779048288614,10256.985131341924
126,10389.550000000001,10389.55,10319.95968276287,10323.267565670962
127,10134.350000000002,10134.35,10196.219894254291,10228.80878283548
128,10142.69,10142.69,10160.533298084765,10185.74939141774
129,10372.250000000002,10372.25,10301.677766028255,10278.99969570887
130,10185.050000000003,10185.05,10223.925922009417,10232.024847854434
131,9721.000000000004,9721.0,9888.64197400314,9976.512423927217
132,9498.440000000002,9498.44,9628.507324667713,9737.476211963609
133,9584.540000000003,9584.54,9599.195774889238,9661.008105981804
134,9587.470000000001,9587.47,9591.378591629746,9624.239052990903
135,9724.980000000001,9724.98,9680.446197209914,9674.609526495451
136,10340.000000000004,10340.0,10120.148732403306,10007.304763247725
137,10615.280000000006,10615.28,10450.236244134436,10311.292381623862
138,10567.020000000006,10567.02,10528.092081378147,10439.156190811931
139,10564.490000000005,10564.49,10552.357360459382,10501.823095405965
140,10298.730000000005,10298.73,10383.272453486461,10400.276547702982
141,10455.880000000005,10455.88,10431.677484495487,10428.07827385149
142,10381.180000000006,10381.18,10398.012494831828,10404.629136925745
143,10303.120000000006,10303.12,10334.75083161061,10353.874568462874
144,10098.150000000003,10098.15,10177.016943870203,10226.012284231438
145,10158.330000000004,10158.33,10164.558981290067,10192.17114211572
146,10415.010000000004,10415.01,10331.52632709669,10303.590571057859
147,10342.060000000003,10342.06,10338.548775698897,10322.825285528928
148,10335.020000000002,10335.02,10336.196258566299,10328.922642764464
149,10302.010000000002,10302.01,10313.4054195221,10315.466321382231
150,10251.31,10251.31,10272.008473174033,10283.388160691116
151,10187.819999999998,10187.82,10215.882824391345,10235.604080345558
152,10156.989999999998,10156.99,10176.620941463781,10196.29704017278
153,10244.289999999999,10244.29,10221.733647154595,10220.29352008639
154,10168.589999999997,10168.59,10186.30454905153,10194.441760043195
155,9986.389999999996,9986.39,10053.028183017175,10090.415880021597
156,10028.869999999995,10028.87,10036.922727672392,10059.642940010799
157,9702.249999999995,9702.25,9813.807575890796,9880.9464700054
158,8493.139999999992,8493.14,8933.36252529693,9187.0432350027
159,8430.049999999992,8430.05,8597.820841765642,8808.54661750135
160,8063.729999999992,8063.73,8241.760280588547,8436.138308750675
161,8177.909999999993,8177.91,8199.193426862848,8307.024154375336
162,8198.809999999992,8198.81,8198.937808954282,8252.917077187667
163,8043.819999999992,8043.82,8095.525936318093,8148.368538593833
164,8289.339999999993,8289.34,8224.735312106031,8218.854269296917
