,Time,Open,High,Low,Close,Volume
0,2020-06-29 05:51:00,9121.38,9125.65,9119.42,9122.43,70.280343
1,2020-06-29 05:52:00,9122.43,9122.43,9117.92,9118.77,20.156742
2,2020-06-29 05:53:00,9118.78,9118.8,9112.32,9115.9,26.541026
3,2020-06-29 05:54:00,9115.97,9118.57,9115.97,9117.02,19.133706
4,2020-06-29 05:55:00,9117.02,9117.33,9116.93,9117.0,15.188277
5,2020-06-29 05:56:00,9116.99,9118.65,9116.96,9116.96,10.581811
6,2020-06-29 05:57:00,9116.96,9121.99,9116.01,9116.52,21.896603
7,2020-06-29 05:58:00,9116.53,9117.04,9112.09,9112.43,13.749723
8,2020-06-29 05:59:00,9112.44,9116.0,9111.22,9114.0,14.013925
9,2020-06-29 06:00:00,9113.97,9114.0,9107.92,9107.92,28.16763
10,2020-06-29 06:01:00,9107.92,9111.36,9104.33,9110.26,21.844107
11,2020-06-29 06:02:00,9110.26,9110.26,9105.91,9109.9,11.472679
12,2020-06-29 06:03:00,9109.87,9110.45,9108.63,9108.89,8.146054
13,2020-06-29 06:04:00,9108.89,9108.89,9107.73,9108.01,1.497224
14,2020-06-29 06:05:00,9108.01,9108.05,9106.05,9106.06,11.846576
15,2020-06-29 06:06:00,9106.06,9107.12,9105.0,9105.73,16.417798
16,2020-06-29 06:07:00,9105.73,9105.74,9104.93,9104.93,15.840904
17,2020-06-29 06:08:00,9104.93,9107.89,9103.96,9107.17,26.558233
18,2020-06-29 06:09:00,9107.17,9108.07,9106.91,9108.0,21.580268
19,2020-06-29 06:10:00,9108.0,9108.07,9108.0,9108.04,12.263051
20,2020-06-29 06:11:00,9108.04,9108.24,9103.45,9104.41,28.415278
21,2020-06-29 06:12:00,9104.53,9113.18,9101.71,9107.0,41.247248
22,2020-06-29 06:13:00,9107.0,9107.0,9105.91,9106.06,6.250473
23,2020-06-29 06:14:00,9106.07,9107.46,9105.98,9107.46,3.958733
24,2020-06-29 06:15:00,9107.46,9108.52,9107.46,9108.03,4.498806
25,2020-06-29 06:16:00,9108.03,9108.03,9107.87,9107.93,9.830724
26,2020-06-29 06:17:00,9108.0,9109.0,9108.0,9108.58,2.150178
27,2020-06-29 06:18:00,9108.71,9112.2,9108.35,9108.36,9.85086
28,2020-06-29 06:19:00,9108.36,9110.31,9106.7,9109.73,12.177388
29,2020-06-29 06:20:00,9109.81,9110.31,9108.17,9108.17,12.907975
30,2020-06-29 06:21:00,9108.18,9108.18,9107.03,9108.18,4.789226
31,2020-06-29 06:22:00,9108.17,9108.2,9106.86,9108.19,7.234273
32,2020-06-29 06:23:00,9108.2,9110.95,9108.2,9109.98,7.843022
33,2020-06-29 06:24:00,9110.28,9111.05,9108.77,9110.01,7.244041
34,2020-06-29 06:25:00,9110.01,9111.05,9108.75,9111.05,5.03579
35,2020-06-29 06:26:00,9111.05,9115.0,9111.05,9113.09,12.992055
36,2020-06-29 06:27:00,9113.09,9113.09,9110.73,9111.09,21.700504
37,2020-06-29 06:28:00,9111.07,9112.9,9110.73,9110.74,8.770892
38,2020-06-29 06:29:00,9110.82,9112.49,9110.73,9111.04,7.811188
39,2020-06-29 06:30:00,9111.04,9112.31,9110.73,9110.73,8.75958
40,2020-06-29 06:31:00,9110.73,9110.74,9108.51,9109.83,14.347479
41,2020-06-29 06:32:00,9109.84,9110.0,9108.32,9109.99,9.158519
42,2020-06-29 06:33:00,9109.99,9111.0,9106.63,9108.14,12.846281
43,2020-06-29 06:34:00,9108.15,9109.99,9106.76,9108.77,13.207643
44,2020-06-29 06:35:00,9108.77,9109.9,9108.48,9108.62,11.442836
45,2020-06-29 06:36:00,9108.62,9108.76,9106.0,9106.64,15.51794
46,2020-06-29 06:37:00,9106.63,9106.81,9103.34,9106.53,39.355193
47,2020-06-29 06:38:00,9106.7,9108.26,9102.6,9102.61,23.858556
48,2020-06-29 06:39:00,9102.45,9104.31,9100.0,9100.04,61.518998
49,2020-06-29 06:40:00,9100.12,9101.36,9097.3,9098.1,24.769785
50,2020-06-29 06:41:00,9098.11,9105.35,9094.85,9102.89,84.033113
51,2020-06-29 06:42:00,9102.89,9102.89,9099.49,9100.81,13.49957
52,2020-06-29 06:43:00,9100.81,9102.14,9098.53,9099.85,5.829185
53,2020-06-29 06:44:00,9099.84,9100.0,9098.12,9099.09,19.225111
54,2020-06-29 06:45:00,9098.99,9098.99,9093.87,9094.59,19.834824
55,2020-06-29 06:46:00,9094.6,9094.91,9079.09,9079.35,154.568247
56,2020-06-29 06:47:00,9079.4,9091.17,9079.09,9087.1,108.429467
57,2020-06-29 06:48:00,9087.14,9093.0,9085.52,9092.89,32.89211
58,2020-06-29 06:49:00,9092.92,9099.19,9089.65,9094.62,60.515232
59,2020-06-29 06:50:00,9094.62,9101.0,9092.02,9097.86,22.132523
60,2020-06-29 06:51:00,9097.86,9100.95,9095.4,9099.9,15.350566
61,2020-06-29 06:52:00,9100.05,9102.48,9095.97,9097.45,68.497198
62,2020-06-29 06:53:00,9097.45,9097.45,9085.07,9089.6,27.04505
63,2020-06-29 06:54:00,9089.6,9090.73,9087.98,9088.82,18.66012
64,2020-06-29 06:55:00,9088.38,9088.49,9082.52,9084.06,74.367128
65,2020-06-29 06:56:00,9083.6,9087.0,9080.29,9082.25,32.297479
66,2020-06-29 06:57:00,9082.09,9084.12,9080.12,9081.12,25.900174
67,2020-06-29 06:58:00,9081.33,9084.02,9081.33,9082.77,15.85648
68,2020-06-29 06:59:00,9082.78,9088.25,9082.22,9087.49,22.167882
69,2020-06-29 07:00:00,9087.48,9087.48,9062.39,9065.05,181.540296
70,2020-06-29 07:01:00,9064.14,9075.0,9064.13,9072.52,80.155137
71,2020-06-29 07:02:00,9072.65,9078.99,9070.39,9077.74,97.922402
72,2020-06-29 07:03:00,9077.73,9077.74,9070.17,9071.86,43.787593
73,2020-06-29 07:04:00,9071.87,9077.74,9071.75,9077.73,44.553354
74,2020-06-29 07:05:00,9077.74,9081.62,9077.27,9077.86,41.184118
75,2020-06-29 07:06:00,9079.16,9085.23,9079.13,9085.22,24.265845
76,2020-06-29 07:07:00,9085.22,9087.47,9084.06,9085.99,21.573861
77,2020-06-29 07:08:00,9085.99,9086.77,9076.3,9082.08,43.53146
78,2020-06-29 07:09:00,9082.08,9084.77,9077.82,9078.84,36.142551
79,2020-06-29 07:10:00,9078.84,9082.53,9075.63,9078.79,41.386477
80,2020-06-29 07:11:00,9078.79,9078.79,9075.2,9077.98,38.183653
81,2020-06-29 07:12:00,9077.98,9085.99,9076.42,9084.43,178.673065
82,2020-06-29 07:13:00,9084.4,9085.99,9083.7,9085.99,63.633426
83,2020-06-29 07:14:00,9085.99,9093.5,9085.98,9090.69,363.631049
84,2020-06-29 07:15:00,9090.69,9097.43,9082.34,9096.88,66.992373
85,2020-06-29 07:16:00,9096.88,9100.0,9094.15,9096.77,30.282978
86,2020-06-29 07:17:00,9096.75,9098.49,9091.54,9092.06,36.052188
87,2020-06-29 07:18:00,9092.09,9094.89,9085.38,9092.71,66.239558
88,2020-06-29 07:19:00,9092.69,9094.48,9087.35,9094.15,30.416221
89,2020-06-29 07:20:00,9094.14,9098.94,9093.06,9094.09,21.378529
90,2020-06-29 07:21:00,9094.12,9096.09,9094.11,9095.61,5.572213
91,2020-06-29 07:22:00,9095.75,9097.36,9094.99,9095.64,26.183744
92,2020-06-29 07:23:00,9095.64,9096.0,9094.73,9095.18,5.413223
93,2020-06-29 07:24:00,9095.19,9099.4,9095.18,9099.11,7.355646
94,2020-06-29 07:25:00,9099.08,9100.0,9093.99,9094.0,24.202139
95,2020-06-29 07:26:00,9093.99,9094.26,9093.75,9094.04,12.175978
96,2020-06-29 07:27:00,9094.04,9095.53,9094.0,9095.0,15.607539
97,2020-06-29 07:28:00,9094.99,9096.26,9094.0,9094.52,21.127778
98,2020-06-29 07:29:00,9094.52,9094.52,9094.0,9094.4,12.733931
99,2020-06-29 07:30:00,9094.4,9094.41,9094.0,9094.36,13.1533
100,2020-06-29 07:31:00,9094.37,9096.16,9094.36,9095.25,12.517825
101,2020-06-29 07:32:00,9095.26,9100.02,9095.25,9100.02,19.488576
102,2020-06-29 07:33:00,9100.02,9101.8,9096.76,9099.87,30.158872
103,2020-06-29 07:34:00,9099.85,9101.0,9098.12,9098.6,30.292176
104,2020-06-29 07:35:00,9098.6,9101.34,9098.19,9100.81,7.845767
105,2020-06-29 07:36:00,9100.93,9103.23,9100.89,9102.84,16.96004
106,2020-06-29 07:37:00,9102.69,9103.3,9102.26,9103.06,18.716598
107,2020-06-29 07:38:00,9103.07,9103.84,9102.97,9103.83,15.895684
108,2020-06-29 07:39:00,9103.53,9108.07,9100.69,9102.26,68.386093
109,2020-06-29 07:40:00,9102.19,9112.42,9102.19,9110.89,56.349749
110,2020-06-29 07:41:00,9110.74,9111.99,9104.56,9108.5,24.067005
111,2020-06-29 07:42:00,9108.52,9109.39,9096.6,9097.77,56.643575
112,2020-06-29 07:43:00,9097.94,9102.4,9095.7,9096.48,17.106927
113,2020-06-29 07:44:00,9096.65,9100.1,9096.48,9099.21,35.577068
114,2020-06-29 07:45:00,9099.08,9103.8,9099.07,9102.56,33.557781
115,2020-06-29 07:46:00,9102.72,9104.62,9102.71,9103.94,21.7266
116,2020-06-29 07:47:00,9103.94,9104.93,9101.81,9102.48,7.422818
117,2020-06-29 07:48:00,9102.47,9102.47,9098.11,9099.0,10.791487
118,2020-06-29 07:49:00,9099.0,9100.0,9090.0,9093.47,22.019759
119,2020-06-29 07:50:00,9093.47,9097.28,9092.73,9096.32,28.097628
120,2020-06-29 07:51:00,9096.4,9108.28,9096.4,9105.39,62.397212
121,2020-06-29 07:52:00,9105.38,9105.38,9095.0,9098.85,69.008208
122,2020-06-29 07:53:00,9098.85,9099.72,9096.01,9099.4,5.292464
123,2020-06-29 07:54:00,9099.29,9100.5,9097.0,9097.03,5.192552
124,2020-06-29 07:55:00,9097.03,9097.03,9091.96,9095.15,23.128524
125,2020-06-29 07:56:00,9095.15,9097.03,9093.11,9094.54,15.750507
126,2020-06-29 07:57:00,9094.55,9095.48,9091.02,9092.84,11.367542
127,2020-06-29 07:58:00,9092.78,9096.97,9090.58,9096.27,16.174502
128,2020-06-29 07:59:00,9096.26,9096.97,9094.51,9096.95,5.688382
129,2020-06-29 08:00:00,9096.91,9097.03,9087.1,9090.0,28.669407
130,2020-06-29 08:01:00,9090.0,9090.01,9084.45,9088.13,81.792695
131,2020-06-29 08:02:00,9088.01,9088.99,9086.32,9086.9,17.435575
132,2020-06-29 08:03:00,9086.87,9088.17,9080.52,9082.27,31.93793
133,2020-06-29 08:04:00,9082.25,9084.66,9078.0,9083.44,24.1272
