,Time,Open,High,Low,Close,Volume
0,2020-06-09 09:00:00,9683.47,9685.0,9642.1,9669.7,1463.923988
1,2020-06-09 10:00:00,9669.7,9679.0,9624.53,9676.0,1891.550257
2,2020-06-09 11:00:00,9675.99,9728.0,9663.57,9721.24,1943.34339
3,2020-06-09 12:00:00,9721.23,9748.95,9708.98,9720.57,2313.434892
4,2020-06-09 13:00:00,9720.57,9734.0,9672.0,9706.58,1993.337506
5,2020-06-09 14:00:00,9706.28,9734.0,9682.0,9713.76,1840.786072
6,2020-06-09 15:00:00,9713.75,9728.0,9701.42,9719.89,1495.872596
7,2020-06-09 16:00:00,9719.89,9727.85,9688.13,9704.43,1587.191292
8,2020-06-09 17:00:00,9704.43,9718.0,9691.08,9703.39,1118.877729
9,2020-06-09 18:00:00,9703.39,9713.08,9689.91,9703.09,1189.74891
10,2020-06-09 19:00:00,9703.77,9744.51,9681.94,9731.15,1633.400669
11,2020-06-09 20:00:00,9731.15,9765.0,9713.8,9742.31,1615.257105
12,2020-06-09 21:00:00,9742.3,9825.0,9740.79,9809.99,2803.283893
13,2020-06-09 22:00:00,9810.0,9829.0,9694.0,9771.82,2626.565554
14,2020-06-09 23:00:00,9771.98,9800.0,9736.22,9772.43,1510.920739
15,2020-06-10 00:00:00,9772.44,9799.03,9753.21,9774.97,1643.81845
16,2020-06-10 01:00:00,9774.97,9810.0,9774.97,9788.51,1386.033719
17,2020-06-10 02:00:00,9788.51,9790.82,9761.0,9774.82,1044.902628
18,2020-06-10 03:00:00,9774.82,9774.83,9735.59,9754.5,1528.044728
19,2020-06-10 04:00:00,9754.5,9758.03,9731.82,9750.84,1021.443204
20,2020-06-10 05:00:00,9750.85,9780.0,9748.32,9771.51,1257.902961
21,2020-06-10 06:00:00,9771.52,9780.0,9759.13,9779.93,946.597561
22,2020-06-10 07:00:00,9779.93,9790.0,9720.0,9747.89,1763.590481
23,2020-06-10 08:00:00,9747.88,9765.79,9732.0,9739.0,1171.30407
24,2020-06-10 09:00:00,9739.0,9739.99,9706.04,9724.25,1771.372105
25,2020-06-10 10:00:00,9724.25,9747.0,9716.55,9742.45,1154.361405
26,2020-06-10 11:00:00,9743.06,9747.48,9725.04,9729.6,1000.051617
27,2020-06-10 12:00:00,9728.41,9774.2,9720.0,9763.98,1505.409992
28,2020-06-10 13:00:00,9763.85,9779.0,9734.98,9750.0,1248.331025
29,2020-06-10 14:00:00,9750.0,9760.0,9731.18,9750.25,1276.800348
30,2020-06-10 15:00:00,9750.24,9763.96,9735.82,9758.33,1167.234347
31,2020-06-10 16:00:00,9758.32,9776.0,9750.0,9763.36,1455.237479
32,2020-06-10 17:00:00,9763.37,9779.0,9751.78,9773.58,975.020995
33,2020-06-10 18:00:00,9773.93,9992.72,9704.18,9823.58,12331.058035
34,2020-06-10 19:00:00,9823.63,9925.0,9800.0,9852.18,4362.195152
35,2020-06-10 20:00:00,9852.17,9900.0,9852.17,9862.06,1927.964968
36,2020-06-10 21:00:00,9863.08,9869.96,9821.95,9847.39,1157.08036
37,2020-06-10 22:00:00,9847.11,9913.0,9845.24,9891.28,2652.289554
38,2020-06-10 23:00:00,9891.15,9902.5,9853.68,9885.0,1382.717798
39,2020-06-11 00:00:00,9885.22,9901.85,9870.02,9890.34,1776.785314
40,2020-06-11 01:00:00,9890.34,9964.0,9876.26,9929.98,2785.716554
41,2020-06-11 02:00:00,9929.97,9950.0,9876.69,9916.99,2736.476241
42,2020-06-11 03:00:00,9916.99,9933.2,9860.0,9889.17,2332.771236
43,2020-06-11 04:00:00,9889.16,9906.0,9865.52,9889.03,927.271358
44,2020-06-11 05:00:00,9888.38,9889.11,9862.76,9887.16,1080.845552
45,2020-06-11 06:00:00,9887.15,9889.89,9758.0,9831.31,5266.242989
46,2020-06-11 07:00:00,9831.62,9834.11,9793.39,9796.47,1955.352428
47,2020-06-11 08:00:00,9796.29,9821.91,9784.46,9803.12,1612.169614
48,2020-06-11 09:00:00,9803.12,9817.46,9767.0,9797.13,2008.114803
49,2020-06-11 10:00:00,9797.13,9804.97,9760.0,9798.08,2081.682713
50,2020-06-11 11:00:00,9798.07,9803.55,9755.52,9788.57,2108.484615
51,2020-06-11 12:00:00,9787.58,9796.29,9675.0,9721.37,3702.025746
52,2020-06-11 13:00:00,9721.37,9742.83,9587.14,9635.54,8889.036701
53,2020-06-11 14:00:00,9635.05,9675.0,9601.11,9617.38,4191.041868
54,2020-06-11 15:00:00,9617.59,9617.87,9502.0,9521.11,6632.572135
55,2020-06-11 16:00:00,9521.54,9569.97,9117.0,9117.01,14091.720162
56,2020-06-11 17:00:00,9117.01,9399.48,9113.0,9382.57,12934.87443
57,2020-06-11 18:00:00,9381.33,9391.93,9283.57,9315.16,4409.046319
58,2020-06-11 19:00:00,9315.26,9334.51,9261.0,9280.93,2722.7687
59,2020-06-11 20:00:00,9280.93,9351.18,9230.0,9349.99,4226.774013
60,2020-06-11 21:00:00,9349.99,9375.01,9318.21,9354.84,1761.020911
61,2020-06-11 22:00:00,9354.74,9357.94,9291.0,9325.99,1598.298987
62,2020-06-11 23:00:00,9324.75,9334.09,9255.1,9280.4,2587.891341
63,2020-06-12 00:00:00,9278.88,9335.0,9232.51,9317.34,2798.50627
64,2020-06-12 01:00:00,9317.34,9357.99,9300.1,9339.49,1686.393919
65,2020-06-12 02:00:00,9339.94,9360.0,9331.0,9358.48,1300.811868
66,2020-06-12 03:00:00,9358.48,9396.0,9340.0,9363.44,2625.240026
67,2020-06-12 04:00:00,9364.15,9390.0,9353.92,9361.98,1371.77248
68,2020-06-12 05:00:00,9361.49,9395.78,9345.4,9383.6,1915.139569
69,2020-06-12 06:00:00,9383.59,9398.9,9365.93,9371.83,1911.787108
70,2020-06-12 07:00:00,9371.83,9463.0,9371.81,9439.0,3293.727451
71,2020-06-12 08:00:00,9439.48,9487.91,9433.73,9474.72,3520.934286
72,2020-06-12 09:00:00,9474.16,9482.59,9447.85,9455.06,1459.200917
73,2020-06-12 10:00:00,9454.7,9485.0,9451.98,9464.93,1497.185851
74,2020-06-12 11:00:00,9464.92,9516.95,9464.75,9495.6,2524.923146
75,2020-06-12 12:00:00,9495.6,9504.65,9412.02,9459.66,2882.672051
76,2020-06-12 13:00:00,9459.66,9547.0,9442.55,9542.19,2283.902154
77,2020-06-12 14:00:00,9543.66,9557.12,9415.0,9415.0,3341.829406
78,2020-06-12 15:00:00,9415.01,9445.45,9360.81,9417.81,3470.525677
79,2020-06-12 16:00:00,9417.98,9457.99,9396.61,9420.77,1704.162132
80,2020-06-12 17:00:00,9420.78,9422.07,9301.0,9335.07,3155.066908
81,2020-06-12 18:00:00,9335.22,9416.0,9324.23,9397.99,1501.923528
82,2020-06-12 19:00:00,9397.98,9450.0,9350.0,9431.21,2106.441872
83,2020-06-12 20:00:00,9431.11,9485.71,9409.85,9466.32,1236.722212
84,2020-06-12 21:00:00,9466.32,9475.89,9426.76,9439.43,695.141259
85,2020-06-12 22:00:00,9439.27,9488.0,9438.01,9477.95,932.187877
86,2020-06-12 23:00:00,9478.16,9488.15,9441.24,9465.13,902.868965
87,2020-06-13 00:00:00,9464.96,9477.18,9431.05,9446.76,1347.107225
88,2020-06-13 01:00:00,9446.67,9449.89,9423.0,9442.45,741.003726
89,2020-06-13 02:00:00,9442.34,9442.34,9409.87,9426.57,715.462614
90,2020-06-13 03:00:00,9426.58,9431.9,9398.49,9408.54,1033.337333
91,2020-06-13 04:00:00,9408.54,9410.0,9362.08,9407.6,1768.051802
92,2020-06-13 05:00:00,9407.6,9416.0,9380.04,9413.63,785.735851
93,2020-06-13 06:00:00,9413.63,9435.61,9395.0,9428.89,1021.089275
94,2020-06-13 07:00:00,9428.89,9448.99,9418.01,9437.9,1147.398641
95,2020-06-13 08:00:00,9437.69,9447.4,9418.58,9440.01,849.447146
96,2020-06-13 09:00:00,9440.02,9470.0,9422.76,9443.01,1839.251289
97,2020-06-13 10:00:00,9443.01,9451.44,9380.0,9417.26,1368.435221
98,2020-06-13 11:00:00,9417.44,9427.68,9389.98,9405.1,1062.191519
99,2020-06-13 12:00:00,9405.13,9447.0,9390.05,9420.89,1977.27699
