,Time,Open,High,Low,Close,Volume
0,2017-08-01,4261.48,4745.42,3400.0,4724.89,10015.640272
1,2017-09-01,4689.89,4939.19,2817.0,4378.51,27634.18912
2,2017-10-01,4378.49,6498.01,4110.0,6463.0,41626.388463
3,2017-11-01,6463.0,11300.03,5325.01,9838.96,108487.978119
4,2017-12-01,9837.0,19798.68,9380.0,13716.36,408476.658399
5,2018-01-01,13715.65,17176.24,9035.0,10285.1,816675.564467
6,2018-02-01,10285.1,11786.01,6000.01,10326.76,1243940.85531
7,2018-03-01,10325.64,11710.0,6600.1,6923.91,1235326.31402
8,2018-04-01,6922.0,9759.82,6430.0,9246.01,1110964.015581
9,2018-05-01,9246.01,10020.0,7032.95,7485.01,914476.377885
10,2018-06-01,7485.01,7786.69,5750.0,6390.07,942249.765944
11,2018-07-01,6391.08,8491.77,6070.0,7730.93,1102510.436786
12,2018-08-01,7735.67,7750.0,5880.0,7011.21,1408159.816556
13,2018-09-01,7011.21,7410.0,6111.0,6626.57,1100653.423315
14,2018-10-01,6626.57,7680.0,6205.0,6371.93,629922.086219
15,2018-11-01,6369.52,6615.15,3652.66,4041.32,1210365.449617
16,2018-12-01,4041.27,4312.99,3156.26,3702.9,1591229.147171
17,2019-01-01,3701.23,4069.8,3349.92,3434.1,908244.14054
18,2019-02-01,3434.1,4198.0,3373.1,3813.69,861783.986727
19,2019-03-01,3814.26,4140.0,3670.69,4103.95,787190.48925
20,2019-04-01,4102.44,5600.0,4067.0,5320.81,1126961.315101
21,2019-05-01,5321.94,9074.26,5316.2,8555.0,1498409.89023
22,2019-06-01,8555.0,13970.0,7444.58,10854.1,1689489.647326
23,2019-07-01,10854.1,13147.08,9060.0,10080.53,1886176.065915
24,2019-08-01,10080.53,12330.7,9320.0,9587.47,1201961.576316
25,2019-09-01,9588.74,10905.87,7710.0,8289.34,1116856.475836
26,2019-10-01,8289.97,10370.0,7300.0,9140.85,1446755.854716
27,2019-11-01,9140.86,9513.68,6515.0,7541.89,1499118.774995
28,2019-12-01,7540.63,7750.0,6435.0,7195.23,1307026.46794
29,2020-01-01,7195.24,9578.0,6871.04,9352.89,1691323.137782
30,2020-02-01,9351.71,10500.0,8445.0,8523.61,1609726.154564
31,2020-03-01,8523.61,8675.0,8511.11,8590.51,8950.079722
