,Short-term MA (MA10),Short-term EMA (EMA10),Medium-term EMA (EMA20),Long-term EMA (EMA50)
166,4219.915000000002,4337.332619683911,4170.556690426456,3988.098741180058
167,4316.169000000001,4439.392143377745,4239.899866224334,4023.8501226062704
168,4421.809,4542.220844581791,4312.761787013768,4062.3692398482694
169,4522.393,4633.433418294193,4382.39304823549,4100.903129234548
170,4636.639,4731.04006951343,4457.428951174532,4142.883967827248
171,4750.004,4823.01460232917,4531.664291638251,4185.830672226245
172,4854.307,4882.466492814776,4590.553408500527,4223.678586914658
173,4974.737,4959.881675939362,4658.905466703291,4266.251167194732
174,5062.018000000001,4970.334098495841,4693.044946909695,4295.733667170359
175,5081.090000000001,4984.456989678416,4726.851143198997,4325.260544835104
176,5092.352000000001,4995.504809736886,4757.17198731806,4353.518012887935
177,5115.616000000002,5020.194844330179,4792.803227274138,4384.0439322011025
178,5117.616000000002,5021.059418088328,4814.912444090838,4409.197030161786
179,5130.599000000002,5048.815887526814,4849.084592785344,4439.200701913004
180,5133.854000000002,5076.816635249211,4882.773679644038,4469.168031912483
181,5136.0080000000025,5109.8390652039,4918.551424879241,4500.141199343103
182,5146.876000000002,5136.901053348645,4950.944622869731,4529.907509870393
183,5145.224000000002,5165.051770921618,4983.400373398904,4559.801901747172
184,5169.1010000000015,5181.613267117687,5009.37557616861,4587.1259635824445
185,5200.014000000001,5213.527218550836,5042.495997758454,4617.340319307453
186,5244.823000000001,5264.396815177957,5085.430664958287,4651.711446317328
187,5273.193000000001,5291.779212418329,5116.818220887994,4681.660550884949
188,5292.688000000001,5278.7102647059055,5126.635533244214,4702.778969238186
189,5306.726000000001,5285.144762032105,5144.489292081317,4726.764334343587
190,5316.013000000001,5287.062078026268,5158.889359573993,4749.085866659087
191,5320.921,5290.781700203311,5173.044658726084,4770.995355709414
192,5318.867,5281.210481984527,5179.244215063207,4789.322880019551
193,5321.775,5288.410394350977,5192.726670821295,4810.174395243552
194,5334.481,5305.644868105345,5210.866987946583,4832.65518917764
195,5348.054,5339.685801177101,5237.7244177472,4858.556151824119
196,5375.992,5418.413837326719,5288.6735209583385,4894.418087949463
197,5417.437,5493.147685085498,5340.176042899363,4931.099322042425
198,5473.009,5544.506287797225,5381.646896049478,4964.229335175563
199,5516.378000000001,5581.466962743184,5416.5176679249735,4994.967504895841
200,5571.443000000001,5629.625696789878,5457.45312819767,5028.365414475695
201,5639.420000000001,5694.655570100809,5507.913782738765,5065.981936383982
202,5736.524000000001,5788.205466446117,5574.701041625816,5110.826561116307
203,5841.776000000002,5894.591745274095,5650.76094252667,5160.350641570086
204,6011.078000000002,6109.433246133351,5786.5189481671605,5235.50339168379
205,6158.522000000003,6265.410837745469,5898.975238942948,5303.435282790962
206,6360.324000000002,6542.737958155383,6079.140454462962,5401.000176809215
207,6572.135000000002,6798.160147581677,6257.085173247502,5500.889573574149
208,6811.560000000002,7047.561938930464,6439.255156897759,5605.5799475353915
209,7023.440000000002,7196.476131852197,6575.191808723065,5694.26692889175
210,7174.332000000002,7225.345926060888,6649.484017466189,5759.417972130187
211,7301.348000000003,7231.183030413454,6707.385539647581,5818.176509398959
212,7495.278000000003,7397.964297611008,6844.632631185454,5909.579168602907
213,7651.760000000002,7496.179879863553,6948.777142553122,5989.146195094338
214,7734.625000000002,7570.487174433817,7039.833605208242,6064.28643671253
215,7800.737000000003,7581.022233627668,7095.890404735131,6125.63623945799
216,7806.817000000001,7630.201827513547,7167.854175739348,6193.329054557015
217,7808.548000000001,7691.050586147448,7243.760444741948,6262.812581078972
218,7794.102000000002,7751.8432068479115,7318.203259550964,6331.94488161802
219,7868.886000000001,7908.6771692392,7441.653425341823,6421.4675801508565
220,8008.992000000003,8062.794047559346,7566.8597658164845,6513.043666818971
221,8154.811000000003,8181.493311639465,7676.267407191824,6599.43199981571
222,8204.531000000004,8265.89089134138,7768.592416049424,6679.687735923147
223,8237.670000000004,8266.554365642947,7816.301709767759,6742.042883254073
224,8302.683000000005,8318.999026435138,7886.653927896797,6813.148005316411
225,8394.247000000007,8359.92102162875,7949.264982392223,6881.035338984749
226,8481.694000000007,8426.477199514431,8023.237841222065,6953.394343282852
227,8496.789000000008,8369.994072329988,8032.055189678191,6998.984647160419
228,8462.951000000006,8245.818786451808,7999.195647800421,7025.969652216705
229,8379.158000000007,8160.488098006025,7977.98653848396,7055.40518537661
230,8282.196000000007,8092.526625641292,7959.7687729124,7084.0861942553365
231,8208.685000000009,8072.16360279742,7961.746032635191,7119.244128468218
232,8133.479000000007,8039.701129561526,7955.257839050403,7149.61452793425
233,8069.338000000006,7964.870015095794,7924.102806757787,7168.381454382713
234,8012.113000000007,7968.120921442012,7929.688253733577,7200.320114565142
235,7946.196000000005,7952.989844816192,7925.422705758714,7227.168515819244
236,7886.3620000000055,7984.744418485975,7944.681495687418,7262.483816449979
237,7896.6340000000055,8027.252706033979,7970.763258004082,7299.9789633206565
238,7992.931000000006,8140.4794867550745,8035.452471530149,7352.924692296136
239,8096.151000000005,8261.97412552688,8109.095093291906,7410.017781944473
240,8212.814000000006,8387.675193612902,8189.498417742988,7470.543763261463
241,8346.157000000007,8556.09061295601,8296.589997008803,7542.839110257082
242,8464.950000000008,8651.628683327644,8371.348092533823,7603.184334018033
243,8627.686000000007,8761.421649995345,8455.552083723165,7667.984369689479
244,8781.123000000007,8898.821349996193,8556.653790037511,7740.50350849666
245,9008.619000000008,9128.10110454234,8709.340095751324,7835.385282069963
246,9268.805000000008,9419.264540080098,8901.736277111875,7948.885779135367
247,9537.558000000008,9689.59280552008,9092.625203104391,8064.859483976742
248,9778.217000000008,9938.137749970974,9279.669469478213,8182.187786034853
249,10079.433000000008,10280.450886339888,9521.687615245484,8324.887283946291
250,10493.480000000007,10791.968907005361,9861.8887947501,8511.911615932391
251,10695.083000000008,10889.790923913477,10001.70795715641,8622.42911924078
252,11026.991000000007,11164.48893774739,10230.176723143815,8770.599817875687
253,11291.755000000008,11298.78731270241,10389.50560665538,8893.44888500261
254,11425.453000000009,11217.935074029245,10433.752691736187,8970.340018204779
255,11471.960000000008,11110.115969660292,10451.960054428115,9035.228214023644
256,11483.29500000001,11061.522156994784,10489.187668292356,9106.117771952933
257,11586.68800000001,11221.24540117755,10627.360271312975,9217.254067150801
258,11595.596000000009,11207.504419145267,10676.723102616774,9292.880613502517
259,11510.58300000001,11164.454524755218,10704.723759510554,9358.680628341632
260,11326.85200000001,11181.188247526996,10757.27292527169,9433.106698400941
261,11334.47700000001,11222.106747976633,10819.079313341306,9510.486645711477
262,11318.274000000009,11406.923702889972,10954.271759690255,9617.474366811935
263,11382.302000000009,11613.557575091796,11105.61825876788,9732.219912153809
264,11507.729000000008,11703.523470529652,11201.1184245998,9825.404587050269
265,11579.525000000009,11637.95374861517,11214.620479399855,9884.915241538407
266,11670.962000000009,11659.63852159423,11266.296624219045,9958.34064396463
267,11612.538000000008,11604.38788130437,11274.816945722012,10013.142612336977
268,11515.389000000008,11344.350084703576,11169.99437946256,10019.457937904896
269,11502.18800000001,11252.417342030198,11138.444438561306,10051.586516372337
270,11320.498000000009,10922.81237075198,10976.648777745675,10027.586183267153
271,11146.666000000008,10694.650121524346,10852.007941769709,10013.481361836206
272,10985.522000000008,10682.379190338102,10830.593852077327,10037.547625574705
273,10781.610000000006,10649.999337549358,10799.517294736592,10055.851565819514
274,10644.796000000006,10666.404912540384,10793.870885714052,10082.690383384162
275,10569.452000000007,10652.413110260313,10774.40222993174,10102.563627959104
276,10427.761000000006,10595.667090212983,10733.060112795347,10111.887158632293
277,10278.676000000007,10462.802164719715,10650.379149671913,10102.201636602604
278,10237.586000000007,10335.616316588857,10565.893516369762,10088.910403147122
279,10141.701000000006,10252.753349936338,10500.557943382122,10080.712628347941
280,10180.142000000007,10174.798195402458,10436.123853536166,10070.645334385721
281,10161.002000000008,10047.838523511102,10344.733010342195,10047.34600800236
282,10052.440000000008,9955.784246509083,10268.238437928614,10027.510238072977
283,9952.775000000009,9874.303474416522,10195.80049145919,10007.122932712236
284,9836.173000000008,9819.741024522607,10136.60139703448,9990.145765179945
285,9785.281000000008,9867.157201882133,10131.261263983573,9993.690283045304
286,9788.749000000009,9959.490437903563,10154.473524556575,10008.643367421704
287,9854.633000000009,10062.083085557462,10189.642712694054,10028.843827795443
288,9959.991000000009,10199.315251819742,10249.377692437494,10059.746717148282
289,10064.927000000009,10332.027024216151,10314.125531252987,10093.844412848855
290,10265.40700000001,10604.167565267759,10458.380242562258,10161.88248511489
291,10465.92400000001,10763.717098855439,10555.838314699206,10213.640079819636
292,10709.27300000001,10983.95580815445,10690.99942758502,10282.7147550083
293,10958.48600000001,11168.649297580914,10815.644244005516,10350.050779937545
294,11189.06400000001,11297.98397074802,10917.010506481196,10410.048845961524
295,11311.94200000001,11300.043248793834,10954.372363006802,10445.314243130051
296,11429.44000000001,11345.484476285865,11011.095947482352,10488.634376361384
297,11516.67300000001,11354.683662415708,11047.76109534118,10524.220715733678
298,11524.258000000009,11270.688451067397,11032.994324356305,10538.671368165082
299,11436.372000000008,11048.812369055144,10939.411055369981,10519.522177435158
300,11282.885000000007,10911.561029226936,10877.936669144265,10510.675373237378
301,11167.870000000006,10806.102660276583,10825.898891130522,10503.650416859666
302,10991.969000000008,10698.81490386266,10767.815187213326,10492.370731300536
303,10822.670000000007,10627.535830433086,10723.907074145387,10485.092625361785
304,10726.225000000008,10679.900224899799,10742.157828988686,10501.972999341206
305,10671.345000000007,10694.55654764529,10743.905654799286,10512.111754172185
306,10530.605000000007,10594.195357164328,10686.635592437446,10497.61985348938
307,10400.985000000008,10504.319837679905,10630.754107443401,10482.022142699356
308,10350.669000000009,10483.452594465376,10607.782287686887,10478.395768642655
309,10359.06700000001,10419.979395471672,10562.693498383373,10464.90372223912
310,10343.94300000001,10369.56314174955,10522.693165204002,10452.267840075929
311,10348.01400000001,10370.05166143145,10508.365244708382,10449.129873652639
312,10344.91700000001,10336.41499571664,10477.573316640915,10438.773762409746
313,10286.33900000001,10224.521360131796,10405.518715056065,10410.625673102977
314,10144.62900000001,10092.50656738056,10319.130266003105,10374.853565500904
315,10027.03200000001,10000.149009675004,10249.169288288522,10343.86077641652
316,9971.522000000012,9925.116462461367,10186.150308451519,10314.198300851409
317,9934.03200000001,9888.728014741118,10142.22932669423,10291.091631829824
318,9929.07700000001,9970.77746660637,10161.064628913828,10293.009612554019
319,9977.17000000001,10087.959745405213,10204.32323568394,10305.647701795046
320,10019.60300000001,10175.061609876991,10238.865784666423,10315.897622983914
321,10038.82700000001,10245.86677171754,10269.877614698193,10325.646368453388
322,10050.19500000001,10255.478267768896,10272.625460917412,10324.590822012326
323,10123.68300000001,10291.914946356368,10290.078274163374,10329.739429319096
324,10211.95700000001,10308.144956109756,10298.754629004956,10331.756711152524
325,10283.815000000008,10307.231327726164,10299.17037862353,10330.633700437429
326,10334.883000000007,10269.21654086686,10280.025580659385,10321.51667358719
327,10378.218000000008,10249.05535161834,10268.43552535849,10315.117183384777
328,10385.719000000008,10279.228924051371,10282.394999133872,10319.034556274359
329,10358.397000000008,10290.652756042029,10288.077380168741,10319.937516519914
330,10335.197000000007,10298.71952767075,10292.548105866956,10320.528987510112
331,10308.949000000006,10299.317795366978,10293.449238641531,10319.802751467345
332,10304.207000000006,10290.589105300254,10289.435977818528,10317.11675681293
333,10277.401000000007,10271.903813427482,10279.758265645336,10312.046287779656
334,10254.982000000007,10251.010392804303,10268.066049869589,10305.965639846592
335,10249.099000000007,10249.78850320352,10265.801664167724,10303.546983788974
336,10256.143000000007,10235.025138984698,10256.543410437465,10298.254545663156
337,10238.949000000008,10189.81875007839,10230.814514205325,10286.024547075072
338,10200.335000000008,10160.55534097323,10211.581703328628,10275.940042036125
339,10136.354000000008,10077.227097159914,10163.073922059235,10253.442365471143
340,9952.166000000008,9789.211261312657,10004.032596148832,10184.410818032515
341,9764.970000000008,9542.091031983084,9854.129491753705,10115.612275941186
342,9546.212000000009,9273.298117077069,9683.615254443828,10035.14621596709
343,9345.221000000009,9074.136641244875,9540.214754020606,9962.31334633504
344,9149.403000000008,8914.986342836715,9412.461920304359,9893.156282252177
345,8929.356000000005,8756.592462320948,9282.11507075156,9820.633220153228
346,8741.431000000006,8671.637469171685,9187.565064013317,9760.582449441175
347,8572.036000000006,8602.692474776833,9102.31505791681,9703.008183971795
348,8405.143000000007,8558.555661181046,9031.612671448544,9650.33879792521
349,8257.314000000008,8497.720086420855,8954.693369405824,9594.402328051145
350,8221.713000000007,8432.158252526155,8876.830191367175,9537.254348046283
351,8191.3270000000075,8376.527661157763,8805.340649332205,9481.918448864128
352,8170.379000000008,8281.568086401805,8714.760587491042,9418.08826662837
353,8171.597000000007,8264.935707056022,8664.791960110942,9369.931437799945
354,8168.555000000008,8247.381942136744,8617.515582957518,9322.812133711317
355,8220.247000000008,8304.356134475516,8612.108384580612,9292.926932486218
356,8247.116000000009,8350.478655479968,8606.9580622396,9264.107426860412
357,8243.722000000009,8333.75526357452,8573.771580121544,9224.671817727005
358,8237.737000000008,8327.634306560973,8547.706667729015,9188.413686233436
359,8242.842000000008,8318.066250822614,8521.735556516727,9152.593913904835
360,8263.949000000006,8323.54511430941,8505.20836065799,9121.049037675142
361,8267.259000000005,8293.680548071336,8472.263754881038,9083.332977613163
362,8281.008000000005,8238.78226660382,8426.499587749511,9040.52538874217
363,8269.057000000006,8208.200036312215,8392.60248415432,9002.488296642163
364,8246.919000000005,8160.710938800904,8350.165104711052,8961.096972039193
365,8185.646000000005,8122.038040837104,8311.864618548094,8921.368053789396
366,8152.178000000005,8140.458397048539,8303.434654876848,8893.994785269158
367,8146.055000000006,8150.78777940335,8293.32373536477,8866.672233633295
368,8118.046000000007,8127.008183148196,8267.292903425268,8833.469388055326
369,8037.207000000007,8006.937604393979,8191.03834119429,8779.867431281038
370,7943.628000000007,7898.841676322346,8116.883261080548,8726.241630449662
371,7993.201000000008,8036.328644263738,8168.134379072877,8723.44862437258
372,8117.027000000007,8253.359799852149,8269.264438208795,8743.313390770809
373,8262.962000000007,8485.463472606303,8389.327825046053,8774.16111073858
374,8388.775000000007,8616.313750314248,8467.024222660715,8791.062248810558
375,8534.736000000008,8760.187613893477,8556.604772883504,8815.2409912434
376,8627.873000000007,8831.920775003755,8613.56812784698,8828.55389729937
377,8722.231000000007,8888.089725003072,8663.78544900441,8840.80080660366
378,8843.392000000007,8950.547956820696,8717.863977670657,8856.12666131205
379,9025.682000000008,9012.17923739875,8772.30740836869,8873.12248276351
380,9203.912000000008,9045.366648780795,8812.53622661929,8885.73376097776
381,9277.745000000008,9108.636349002469,8867.85182408412,8905.640284748042
382,9285.611000000008,9145.004285547475,8909.833555123727,8921.444982967349
383,9266.52300000001,9180.285324538845,8950.71131177861,8937.821653789932
384,9267.62900000001,9186.815265531783,8975.995948752075,8948.738453914446
385,9204.240000000009,9111.708853616914,8956.732525061401,8941.875375941021
386,9169.70900000001,9056.745425686566,8942.701808388887,8936.680654334617
387,9159.571000000009,9053.6044391981,8951.917826637566,8940.711609798169
388,9109.73700000001,8995.361813889354,8931.094224100654,8932.576643289534
389,9062.97900000001,8963.830575000382,8920.698583710117,8928.23795066895
390,9021.22000000001,8929.883197727586,8907.024432880582,8922.311755571167
391,8946.553000000009,8878.391707231662,8882.229724987194,8911.502665445752
392,8862.860000000008,8804.453215007723,8843.13451308365,8894.256676003
393,8778.057000000008,8747.465357733592,8809.599797551875,8878.443470764998
394,8706.677000000007,8702.908019963848,8780.342673975505,8863.696665967207
395,8648.021000000008,8609.137470879512,8723.850038358789,8837.166204982046
396,8580.444000000007,8522.683385265054,8667.639558515095,8809.57693854837
397,8486.298000000006,8445.47004248959,8613.3891243708,8781.67234932837
398,8375.745000000006,8296.791852946028,8519.517779192629,8736.420095046073
399,8220.374000000007,8109.78060695584,8400.347514507615,8678.84400642188
400,8073.819000000006,7964.651405691141,8296.654417887843,8625.225412149754
401,7899.479000000007,7771.67478647457,8163.952092374715,8557.698134085145
402,7763.263000000008,7651.292098024648,8063.53475024379,8500.908789837613
403,7629.775000000007,7561.264443838348,7977.116202601524,8448.172753817295
