,Time,Open,High,Low,Close,Volume
0,2020-02-05 08:00:00,9274.39,9276.98,9232.75,9258.53,2021.293633
1,2020-02-05 09:00:00,9258.53,9276.92,9246.15,9254.68,1519.794954
2,2020-02-05 10:00:00,9254.74,9403.68,9250.0,9383.46,6061.860251
3,2020-02-05 11:00:00,9383.46,9421.75,9363.78,9418.48,3537.878903
4,2020-02-05 12:00:00,9419.17,9475.18,9414.35,9451.17,4484.370053
5,2020-02-05 13:00:00,9450.79,9466.65,9410.0,9448.87,2259.990317
6,2020-02-05 14:00:00,9448.87,9479.0,9412.0,9445.62,2113.517106
7,2020-02-05 15:00:00,9445.66,9494.2,9430.45,9485.08,2255.597735
8,2020-02-05 16:00:00,9484.22,9566.19,9472.3,9563.0,4385.833388
9,2020-02-05 17:00:00,9563.0,9568.0,9524.47,9560.52,2099.919742
10,2020-02-05 18:00:00,9560.55,9744.45,9560.0,9657.11,8719.221786
11,2020-02-05 19:00:00,9657.11,9715.0,9631.76,9655.99,2871.879297
12,2020-02-05 20:00:00,9655.93,9698.45,9653.56,9672.87,1738.500268
13,2020-02-05 21:00:00,9673.84,9725.0,9671.93,9692.5,2251.937279
14,2020-02-05 22:00:00,9692.5,9693.71,9608.27,9635.0,3091.75943
15,2020-02-05 23:00:00,9635.01,9671.22,9565.14,9612.04,2117.245789
16,2020-02-06 00:00:00,9612.03,9635.11,9526.35,9550.59,2695.503267
17,2020-02-06 01:00:00,9550.73,9634.99,9540.0,9634.5,1621.533311
18,2020-02-06 02:00:00,9634.83,9635.11,9568.57,9582.97,933.30013
19,2020-02-06 03:00:00,9582.97,9650.0,9571.0,9635.7,1315.80344
20,2020-02-06 04:00:00,9635.2,9653.99,9617.1,9644.84,1499.521232
21,2020-02-06 05:00:00,9644.83,9664.93,9630.0,9637.15,1271.367332
22,2020-02-06 06:00:00,9637.48,9690.0,9607.52,9649.07,2540.366448
23,2020-02-06 07:00:00,9649.81,9697.78,9615.11,9628.8,3327.123159
24,2020-02-06 08:00:00,9629.85,9667.17,9605.55,9645.9,2830.251018
25,2020-02-06 09:00:00,9645.19,9665.0,9619.3,9662.24,1886.17595
