,Short-term MA (MA10),Short-term EMA (EMA10),Medium-term EMA (EMA20),Long-term EMA (EMA50)
134,9583.247999999996,9585.433801650572,9583.926739325745,9591.926556067994
135,9585.517999999996,9587.413110441381,9585.107051313797,9592.099598356417
136,9588.316999999997,9589.754363088405,9586.55304803137,9592.422134354201
137,9590.047999999997,9591.349933435968,9587.693711268847,9592.662621141739
138,9591.048999999995,9592.015400083974,9588.390501304764,9592.755030614378
139,9592.567999999996,9593.467145523253,9589.496168755883,9593.040200794063
140,9593.947999999997,9593.745846337208,9590.020343549859,9593.117329486939
141,9596.288999999997,9595.446601548625,9591.266025954606,9593.510146650937
142,9597.379999999997,9596.216310357966,9592.067357303846,9593.752897228838
143,9598.096999999998,9597.167890292882,9592.960942814652,9594.055697822108
144,9599.336999999998,9598.408273875993,9594.011329736646,9594.44646044013
145,9599.194999999998,9597.77040589854,9594.095965037977,9594.464298151921
146,9598.565999999997,9597.084877553352,9594.086825506824,9594.446039391945
147,9598.390999999998,9597.029445270926,9594.343318410354,9594.537813496283
148,9599.348999999998,9598.404091585304,9595.319193173304,9594.933035716978
149,9599.771999999997,9599.463347660703,9596.167841698885,9595.298527791227
150,9601.636999999997,9602.04273899512,9597.832809611213,9596.019909998919
151,9602.395999999997,9603.614968268736,9599.057304236765,9596.59652597582
152,9603.398999999996,9604.723155856238,9600.071846917404,9597.111911988157
153,9603.788999999997,9604.83712751874,9600.574528265126,9597.435657534163
154,9603.513999999997,9604.183104333515,9600.637906537198,9597.585150569774
155,9604.686999999998,9604.627994454693,9601.208582199652,9597.94054293475
156,9605.517999999998,9604.206540917476,9601.313479148745,9598.112215534513
157,9605.984999999997,9603.705351659752,9601.326481136342,9598.243344869505
158,9605.735999999999,9603.413469539797,9601.40014960859,9598.394848029555
159,9605.641,9603.389202350743,9601.57918299908,9598.586741186073
160,9604.318,9602.84934737788,9601.468784607123,9598.658748542919
161,9603.259999999998,9602.351284218266,9601.339376537539,9598.715747715183
162,9601.327,9600.174687087672,9600.295626305267,9598.388373626161
163,9599.181999999997,9597.215653071733,9598.734137969528,9597.819397210329
164,9597.955999999996,9595.718261604145,9597.80517238608,9597.472282394028
165,9595.963999999996,9594.080395857936,9596.748489237329,9597.049680240456
166,9594.083999999995,9592.158505701947,9595.487680669052,9596.518045367025
167,9592.859999999997,9591.622413756138,9594.889806289808,9596.23110946363
168,9591.865999999996,9591.720156709567,9594.62982472667,9596.071272991985
169,9590.529999999995,9591.392855489645,9594.181269972489,9595.829777872696
170,9590.301999999996,9592.619609036983,9594.558291893794,9595.920471782234
171,9590.790999999996,9594.870589212078,9595.552740318088,9596.276897833575
172,9592.071999999996,9596.383209355337,9596.28009840502,9596.548267699314
173,9593.416999999998,9596.558989472549,9596.381993797808,9596.579738022358
174,9594.277999999997,9596.746445932087,9596.497042010387,9596.619392265375
175,9595.406999999997,9596.974364853526,9596.640180869745,9596.673581176954
176,9596.687999999998,9596.855389425613,9596.60968745296,9596.659703577681
